CLUSTER,DR2NAME,DR2_NUM,ID,ID_SOURCE,RA,DEC,BP_RP,GMAG,AGE,AV,PLX,DISTANCE,DM,BP_RP_0,M_G,BINARY_SHORT,BINARY_WIDE,PROT,E_PROT,PROT_REF,TEFF,MASS,BENCH
"Pleiades","Gaia DR2 65257187636977536","65257187636977536","211066186","EPIC",55.67163030748000,24.02840198163000,3.08440,17.2010,120.000,0.120000,7.22830,136.144,5.67000,3.03449,11.4279,0.00000,0.00000,0.563400,0.00000,"Rebull et al. (2016)",3152.04,0.191796,1
"Pleiades","Gaia DR2 65254885534508672","65254885534508672","211064722","EPIC",55.67443749349000,24.00417582058000,2.82630,16.6106,120.000,0.120000,7.35810,136.144,5.67000,2.77639,10.8375,0.00000,0.00000,0.671300,0.00000,"Rebull et al. (2016)",3287.16,0.256726,1
"Pleiades","Gaia DR2 68267680536205440","68267680536205440","211076650","EPIC",55.67468481203000,24.19928217397000,1.92940,13.8832,120.000,0.120000,6.83640,136.144,5.67000,1.87949,8.11009,0.00000,0.00000,4.82250,0.00000,"Rebull et al. (2016)",3896.51,0.598864,0
"Pleiades","Gaia DR2 65078929313867136","65078929313867136","211023167","EPIC",55.67672640679000,23.33930560938000,2.88660,15.8426,120.000,0.120000,NaN,136.144,5.67000,2.83669,10.0695,0.00000,0.00000,0.269000,0.00000,"Rebull et al. (2016)",3253.07,0.238684,0
"Pleiades","Gaia DR2 65037731987586304","65037731987586304","211008237","EPIC",55.68490587717000,23.10433067099000,3.17950,17.0955,120.000,0.120000,7.65770,136.144,5.67000,3.12959,11.3224,0.00000,0.00000,0.428800,0.00000,"Rebull et al. (2016)",3106.47,0.178373,1
"Pleiades","Gaia DR2 65254576296865152","65254576296865152","211062604","EPIC",55.68530369177000,23.97077236622000,3.06690,17.4130,120.000,0.120000,7.14880,136.144,5.67000,3.01699,11.6399,0.00000,0.00000,0.443600,0.00000,"Rebull et al. (2016)",3160.43,0.194212,1
"Pleiades","Gaia DR2 65155856471318912","65155856471318912","211053031","EPIC",55.69027139648000,23.82282901287000,3.31050,17.7214,120.000,0.120000,6.97780,136.144,5.67000,3.26059,11.9483,0.00000,0.00000,0.351900,0.00000,"Rebull et al. (2016)",3036.68,0.157885,1
"Pleiades","Gaia DR2 65136791113382912","65136791113382912","211038211","EPIC",55.70384906009000,23.58000958922000,3.07830,16.7718,120.000,0.120000,7.28700,136.144,5.67000,3.02839,10.9987,0.00000,0.00000,0.680400,0.00000,"Rebull et al. (2016)",3154.95,0.192642,0
"Pleiades","Gaia DR2 68266787183070976","68266787183070976","211074858","EPIC",55.70470499948000,24.17087411859000,2.76590,15.7740,120.000,0.120000,7.65590,136.144,5.67000,2.71599,10.0009,0.00000,0.00000,1.45850,0.00000,"Rebull et al. (2016)",3322.87,0.275663,1
"Pleiades","Gaia DR2 65038281743395584","65038281743395584","211010807","EPIC",55.71537587932000,23.14533502578000,3.26220,16.8582,120.000,0.120000,7.24710,136.144,5.67000,3.21229,11.0851,0.00000,0.00000,0.403800,0.00000,"Rebull et al. (2016)",3064.35,0.165992,0
"Pleiades","Gaia DR2 68310561489710336","68310561489710336","211095624","EPIC",55.72974253768000,24.49287507302000,0.665400,9.36300,120.000,0.120000,7.19500,136.144,5.67000,0.615486,3.58989,0.00000,0.00000,1.40720,0.00000,"Rebull et al. (2016)",6447.47,1.25415,1
"Pleiades","Gaia DR2 65257806112264832","65257806112264832","211069418","EPIC",55.73565928684000,24.08258691561000,2.72170,14.9887,120.000,0.120000,8.13450,136.144,5.67000,2.67179,9.21559,0.00000,0.00000,0.817400,0.00000,"Rebull et al. (2016)",3349.88,0.290266,0
"Pleiades","Gaia DR2 68268165869533568","68268165869533568","211078565","EPIC",55.73575274183000,24.22917686122000,3.05460,17.1292,120.000,0.120000,7.44240,136.144,5.67000,3.00469,11.3561,0.00000,0.00000,0.365700,0.00000,"Rebull et al. (2016)",3166.39,0.195943,1
"Pleiades","Gaia DR2 63146743786148992","63146743786148992","210822528","EPIC",55.74421123387000,20.21239922045000,3.26440,17.1728,120.000,0.120000,6.28040,136.144,5.67000,3.21449,11.3997,0.00000,0.00000,0.914900,0.00000,"Rebull et al. (2016)",3063.15,0.165640,0
"Pleiades","Gaia DR2 65030344643851776","65030344643851776","210995339","EPIC",55.74682538936000,22.90071231657000,1.19160,11.8239,120.000,0.120000,7.64530,136.144,5.67000,1.14169,6.05079,0.00000,0.00000,6.69960,0.00000,"Rebull et al. (2016)",4923.20,0.825304,1
"Pleiades","Gaia DR2 64438841747360768","64438841747360768","210965155","EPIC",55.74906450406000,22.42407368422000,1.71330,13.3696,120.000,0.120000,7.39680,136.144,5.67000,1.66339,7.59649,0.00000,0.00000,6.53600,0.00000,"Rebull et al. (2016)",4096.79,0.638874,1
"Pleiades","Gaia DR2 68268303308484224","68268303308484224","211079830","EPIC",55.75532389361000,24.24773743757000,3.15930,17.5691,120.000,0.120000,7.32010,136.144,5.67000,3.10939,11.7960,0.00000,0.00000,0.343700,0.00000,"Rebull et al. (2016)",3116.22,0.181245,1
"Pleiades","Gaia DR2 68317609532996480","68317609532996480","211106743","EPIC",55.76235953402000,24.66956453670000,1.14110,11.6903,120.000,0.120000,7.44250,136.144,5.67000,1.09119,5.91719,0.00000,0.00000,6.68740,0.00000,"Rebull et al. (2016)",5038.42,0.851638,1
"Pleiades","Gaia DR2 64841503521468544","64841503521468544","210989020","EPIC",55.76756949794000,22.80077546234000,2.29120,14.3179,120.000,0.120000,6.97270,136.144,5.67000,2.24129,8.54479,0.00000,0.00000,0.310300,0.00000,"Rebull et al. (2016)",3633.49,0.507156,0
"Pleiades","Gaia DR2 63449521800719488","63449521800719488","210876759","EPIC",55.77397956645000,21.03022614438000,3.18620,17.1757,120.000,0.120000,7.73470,136.144,5.67000,3.13629,11.4026,0.00000,0.00000,0.433600,0.00000,"Rebull et al. (2016)",3103.22,0.177416,1
"Pleiades","Gaia DR2 64433924008996224","64433924008996224","210957162","EPIC",55.77717661386000,22.29689181027000,3.55490,18.1780,120.000,0.120000,7.41770,136.144,5.67000,3.50499,12.4049,0.00000,0.00000,0.174800,0.00000,"Rebull et al. (2016)",2798.29,0.116517,0
"Pleiades","Gaia DR2 68317746971945600","68317746971945600","211108136","EPIC",55.79070301959000,24.69232059596000,2.63770,15.1426,120.000,0.120000,7.58570,136.144,5.67000,2.58779,9.36949,0.00000,0.00000,2.02560,0.00000,"Rebull et al. (2016)",3402.94,0.333009,0
"Pleiades","Gaia DR2 65263097511969792","65263097511969792","211071351","EPIC",55.79854816757000,24.11443835343000,3.18840,17.4809,120.000,0.120000,7.14660,136.144,5.67000,3.13849,11.7078,0.00000,0.00000,0.416400,0.00000,"Rebull et al. (2016)",3102.15,0.177101,1
"Pleiades","Gaia DR2 68323966084583680","68323966084583680","211111400","EPIC",55.80058652596000,24.74575323944000,2.95190,15.6783,120.000,0.120000,7.39420,136.144,5.67000,2.90199,9.90519,0.00000,0.00000,0.706800,0.00000,"Rebull et al. (2016)",3217.99,0.220083,0
"Pleiades","Gaia DR2 68314414077327744","68314414077327744","211105839","EPIC",55.80453492987000,24.65524896606000,2.42430,14.9126,120.000,0.120000,7.22560,136.144,5.67000,2.37439,9.13949,0.00000,0.00000,0.256200,0.00000,"Rebull et al. (2016)",3543.67,0.443781,1
"Pleiades","Gaia DR2 65237911823760640","65237911823760640","211053678","EPIC",55.81925014996000,23.83359107144000,2.95910,16.4003,120.000,0.120000,7.27420,136.144,5.67000,2.90919,10.6272,0.00000,0.00000,0.770300,0.00000,"Rebull et al. (2016)",3214.25,0.218100,1
"Pleiades","Gaia DR2 64840541448791424","64840541448791424","210988056","EPIC",55.82929199632000,22.78609921136000,3.07690,16.8468,120.000,0.120000,7.47560,136.144,5.67000,3.02699,11.0737,0.00000,0.00000,0.305700,0.00000,"Rebull et al. (2016)",3155.63,0.192839,1
"Pleiades","","","210966700","EPIC",52.95779022006000,22.83999770452000,2.90810,0.00000,120.000,0.120000,8.15610,136.144,5.67000,2.85819,-5.77311,0.00000,0.00000,5.02380,0.00000,"Rebull et al. (2016)",3241.33,0.232464,0
"Pleiades","Gaia DR2 68298093201624960","68298093201624960","211092430","EPIC",55.83579287248000,24.44292239592000,3.09250,17.3596,120.000,0.120000,7.54310,136.144,5.67000,3.04259,11.5865,0.00000,0.00000,0.364200,0.00000,"Rebull et al. (2016)",3148.14,0.190651,0
"Pleiades","Gaia DR2 65063707949772544","65063707949772544","211015853","EPIC",55.85234332979000,23.22574851975000,0.961100,10.3491,120.000,0.120000,7.17750,136.144,5.67000,0.911186,4.57599,0.00000,0.00000,2.75730,0.00000,"Rebull et al. (2016)",5504.89,0.963720,0
"Pleiades","","","211055772","EPIC",52.95779022006000,22.83999770452000,2.90810,0.00000,120.000,0.120000,8.15610,136.144,5.67000,2.85819,-5.77311,0.00000,0.00000,0.266800,0.00000,"Rebull et al. (2016)",3241.33,0.232464,0
"Pleiades","Gaia DR2 64843805623922688","64843805623922688","210995008","EPIC",55.85491419939000,22.89549866977000,3.07190,16.9635,120.000,0.120000,7.52370,136.144,5.67000,3.02199,11.1904,0.00000,0.00000,1.25230,0.00000,"Rebull et al. (2016)",3158.01,0.193522,1
"Pleiades","Gaia DR2 64836349560719232","64836349560719232","210983198","EPIC",55.86026323058000,22.71167779862000,2.75680,16.1114,120.000,0.120000,6.45730,136.144,5.67000,2.70689,10.3383,0.00000,0.00000,0.777000,0.00000,"Rebull et al. (2016)",3328.37,0.278657,0
"Pleiades","Gaia DR2 68297921402929792","68297921402929792","211093040","EPIC",55.86244197673000,24.45258436762000,2.75750,15.3467,120.000,0.120000,6.18240,136.144,5.67000,2.70759,9.57359,0.00000,0.00000,2.16230,0.00000,"Rebull et al. (2016)",3327.96,0.278435,0
"Pleiades","Gaia DR2 64818203322590208","64818203322590208","210977779","EPIC",55.86444027534000,22.62795051936000,3.05670,17.3667,120.000,0.120000,8.02300,136.144,5.67000,3.00679,11.5936,0.00000,0.00000,0.504700,0.00000,"Rebull et al. (2016)",3165.38,0.195645,0
"Pleiades","Gaia DR2 68319529381881344","68319529381881344","211105906","EPIC",55.87463442927000,24.65640328847000,3.15630,17.5866,120.000,0.120000,7.59080,136.144,5.67000,3.10639,11.8135,0.00000,0.00000,0.721700,0.00000,"Rebull et al. (2016)",3117.67,0.181671,0
"Pleiades","Gaia DR2 65232105028172160","65232105028172160","211043986","EPIC",55.88323237729000,23.67386006145000,0.897100,10.6452,120.000,0.120000,7.33990,136.144,5.67000,0.847186,4.87209,0.00000,0.00000,3.99060,0.00000,"Rebull et al. (2016)",5691.26,1.01638,1
"Pleiades","Gaia DR2 65233788655261568","65233788655261568","211049322","EPIC",55.89348889496000,23.76172010291000,1.07370,11.2033,120.000,0.120000,7.23530,136.144,5.67000,1.02379,5.43019,0.00000,0.00000,5.44420,0.00000,"Rebull et al. (2016)",5202.92,0.889238,0
"Pleiades","Gaia DR2 65062917675789184","65062917675789184","211014750","EPIC",55.90245895120000,23.20932703495000,3.09730,16.4493,120.000,0.120000,8.01030,136.144,5.67000,3.04739,10.6762,0.00000,0.00000,0.314000,0.00000,"Rebull et al. (2016)",3145.85,0.189973,0
"Pleiades","Gaia DR2 65084358152509440","65084358152509440","211030439","EPIC",55.90258794515000,23.45375996574000,1.89980,13.8578,120.000,0.120000,7.31920,136.144,5.67000,1.84989,8.08469,0.00000,0.00000,3.05020,0.00000,"Rebull et al. (2016)",3921.04,0.603535,1
"Pleiades","Gaia DR2 65266499126062080","65266499126062080","211078780","EPIC",55.90241837526000,24.23213137678000,NaN,14.4547,120.000,0.120000,6.90990,136.144,5.67000,NaN,8.68159,0.00000,0.00000,0.349000,0.00000,"Rebull et al. (2016)",NaN,NaN,0
"Pleiades","Gaia DR2 68294554148575232","68294554148575232","211089274","EPIC",55.90390489494000,24.39378723222000,1.82850,13.6485,120.000,0.120000,7.33200,136.144,5.67000,1.77859,7.87539,0.00000,0.00000,1.36960,0.00000,"Rebull et al. (2016)",3983.48,0.615424,1
"Pleiades","Gaia DR2 65184894747573376","65184894747573376","211042045","EPIC",55.90467915801000,23.64210119093000,3.03550,15.9558,120.000,0.120000,7.45630,136.144,5.67000,2.98559,10.1827,0.00000,0.00000,0.366000,0.00000,"Rebull et al. (2016)",3175.71,0.198785,0
"Pleiades","Gaia DR2 65232757863112192","65232757863112192","211047687","EPIC",55.91274505595000,23.73465170070000,3.14200,16.4171,120.000,0.120000,7.05490,136.144,5.67000,3.09209,10.6440,0.00000,0.00000,0.304900,0.00000,"Rebull et al. (2016)",3124.50,0.183679,0
"Pleiades","Gaia DR2 65232066371441792","65232066371441792","211045147","EPIC",55.91556972828000,23.69222615780000,3.15750,17.8959,120.000,0.120000,7.06990,136.144,5.67000,3.10759,12.1228,0.00000,0.00000,0.294000,0.00000,"Rebull et al. (2016)",3117.12,0.181509,0
"Pleiades","Gaia DR2 68301250000967680","68301250000967680","211100748","EPIC",55.92569196846000,24.57301844320000,2.40120,14.5856,120.000,0.120000,9.49930,136.144,5.67000,2.35129,8.81249,0.00000,0.00000,1.93430,0.00000,"Rebull et al. (2016)",3559.18,0.454708,0
"Pleiades","Gaia DR2 68300326584600448","68300326584600448","211099232","EPIC",55.92983106340000,24.54880405365000,3.03780,17.2568,120.000,0.120000,6.86010,136.144,5.67000,2.98789,11.4837,0.00000,0.00000,0.579300,0.00000,"Rebull et al. (2016)",3174.56,0.198421,0
"Pleiades","Gaia DR2 65265674492422784","65265674492422784","211077607","EPIC",55.93142197013000,24.21376417431000,3.10770,17.7956,120.000,0.120000,7.45270,136.144,5.67000,3.05779,12.0225,0.00000,0.00000,0.312300,0.00000,"Rebull et al. (2016)",3140.85,0.188485,0
"Pleiades","Gaia DR2 68296650092601088","68296650092601088","211095292","EPIC",55.93219599060000,24.48753897821000,2.51490,15.1739,120.000,0.120000,7.44080,136.144,5.67000,2.46499,9.40079,0.00000,0.00000,4.00500,0.00000,"Rebull et al. (2016)",3483.23,0.398248,1
"Pleiades","Gaia DR2 65056526764528128","65056526764528128","211005117","EPIC",55.93744213820000,23.05570043275000,2.68390,15.5662,120.000,0.120000,7.18800,136.144,5.67000,2.63399,9.79309,0.00000,0.00000,2.32350,0.00000,"Rebull et al. (2016)",3373.51,0.309101,1
"Pleiades","Gaia DR2 65063085177800320","65063085177800320","211014883","EPIC",55.94795509635000,23.21157790876000,1.04490,10.3809,120.000,0.120000,NaN,136.144,5.67000,0.994986,4.60779,0.00000,0.00000,5.08720,0.00000,"Rebull et al. (2016)",5276.95,0.906738,0
"Pleiades","Gaia DR2 65089473457126784","65089473457126784","211035702","EPIC",55.95261075515000,23.53919962873000,1.72490,13.4317,120.000,0.120000,7.26630,136.144,5.67000,1.67499,7.65859,0.00000,0.00000,9.45580,0.00000,"Rebull et al. (2016)",4084.57,0.635949,0
"Pleiades","Gaia DR2 65289279632597760","65289279632597760","211079794","EPIC",55.96136337489000,24.24729888808000,1.01270,11.1053,120.000,0.120000,7.62360,136.144,5.67000,0.962786,5.33219,0.00000,0.00000,5.36380,0.00000,"Rebull et al. (2016)",5362.34,0.928084,1
"Pleiades","Gaia DR2 65289279632598016","65289279632598016","211079141","EPIC",55.96570867895000,24.23762939897000,3.06690,16.5139,120.000,0.120000,7.20330,136.144,5.67000,3.01699,10.7408,0.00000,0.00000,0.646700,0.00000,"Rebull et al. (2016)",3160.43,0.194212,0
"Pleiades","Gaia DR2 68323485048225152","68323485048225152","211117077","EPIC",55.96737871230000,24.84142328724000,1.86780,13.7540,120.000,0.120000,7.36970,136.144,5.67000,1.81789,7.98089,0.00000,0.00000,3.00340,0.00000,"Rebull et al. (2016)",3948.44,0.608751,1
"Pleiades","Gaia DR2 68295481861500928","68295481861500928","211091381","EPIC",55.98213025281000,24.42621092153000,1.91130,13.7830,120.000,0.120000,7.54750,136.144,5.67000,1.86139,8.00989,0.00000,0.00000,4.48580,0.00000,"Rebull et al. (2016)",3911.42,0.601697,0
"Pleiades","Gaia DR2 65245539685760640","65245539685760640","211061316","EPIC",55.98756933666000,23.95145429760000,2.90740,16.3152,120.000,0.120000,7.26790,136.144,5.67000,2.85749,10.5421,0.00000,0.00000,0.815900,0.00000,"Rebull et al. (2016)",3241.67,0.232647,1
"Pleiades","Gaia DR2 65289004754691200","65289004754691200","211078145","EPIC",55.98874201609000,24.22218229874000,2.91190,16.3661,120.000,0.120000,7.48310,136.144,5.67000,2.86199,10.5930,0.00000,0.00000,0.771700,0.00000,"Rebull et al. (2016)",3239.26,0.231373,1
"Pleiades","Gaia DR2 65242069352190976","65242069352190976","211056809","EPIC",55.99510800804000,23.88253345213000,0.742900,9.53360,120.000,0.120000,7.38570,136.144,5.67000,0.692986,3.76049,0.00000,0.00000,2.39690,0.00000,"Rebull et al. (2016)",6181.23,1.16337,1
"Pleiades","Gaia DR2 65086591535491584","65086591535491584","211035968","EPIC",56.00257003003000,23.54375019455000,0.996200,10.8234,120.000,0.120000,7.22160,136.144,5.67000,0.946286,5.05029,0.00000,0.00000,4.02000,0.00000,"Rebull et al. (2016)",5407.16,0.939290,1
"Pleiades","Gaia DR2 65235914662364416","65235914662364416","211055493","EPIC",56.00702428037000,23.86264906310000,2.97810,16.3914,120.000,0.120000,NaN,136.144,5.67000,2.92819,10.6183,0.00000,0.00000,0.781400,0.00000,"Rebull et al. (2016)",3204.44,0.212993,0
"Pleiades","Gaia DR2 68296886313838848","68296886313838848","211096368","EPIC",56.01485492190000,24.50404811602000,0.913900,10.5285,120.000,0.120000,7.37800,136.144,5.67000,0.863986,4.75539,0.00000,0.00000,1.47580,0.00000,"Rebull et al. (2016)",5641.33,1.00140,0
"Pleiades","Gaia DR2 65289623229979136","65289623229979136","211081593","EPIC",56.02025980631000,24.27532545178000,1.07040,11.2092,120.000,0.120000,7.34690,136.144,5.67000,1.02049,5.43609,0.00000,0.00000,4.67620,0.00000,"Rebull et al. (2016)",5211.29,0.891152,1
"Pleiades","Gaia DR2 64870296982175488","64870296982175488","211006594","EPIC",56.03679312867000,23.07971215148000,2.21490,14.5087,120.000,0.120000,7.24830,136.144,5.67000,2.16499,8.73559,0.00000,0.00000,0.573900,0.00000,"Rebull et al. (2016)",3685.71,0.541648,1
"Pleiades","Gaia DR2 65058760147520000","65058760147520000","211010854","EPIC",56.03890606264000,23.14619762259000,3.08440,16.6030,120.000,0.120000,7.31200,136.144,5.67000,3.03449,10.8299,0.00000,0.00000,0.515300,0.00000,"Rebull et al. (2016)",3152.04,0.191796,0
"Pleiades","Gaia DR2 68303659479211776","68303659479211776","211101750","EPIC",56.04008050484000,24.58937880657000,2.73310,15.8898,120.000,0.120000,7.26230,136.144,5.67000,2.68319,10.1167,0.00000,0.00000,3.88180,0.00000,"Rebull et al. (2016)",3342.84,0.285953,1
"Pleiades","Gaia DR2 65289588870240384","65289588870240384","211081122","EPIC",56.04138599907000,24.26763055487000,2.50530,15.2039,120.000,0.120000,7.36650,136.144,5.67000,2.45539,9.43079,0.00000,0.00000,1.23480,0.00000,"Rebull et al. (2016)",3489.60,0.403434,0
"Pleiades","Gaia DR2 68322454256073344","68322454256073344","211115321","EPIC",56.04572106237000,24.81260132799000,3.00380,17.0597,120.000,0.120000,7.50520,136.144,5.67000,2.95389,11.2866,0.00000,0.00000,0.474500,0.00000,"Rebull et al. (2016)",3191.44,0.205974,1
"Pleiades","Gaia DR2 65072435323295872","65072435323295872","211025716","EPIC",56.04683048823000,23.37912579554000,1.04910,11.1929,120.000,0.120000,7.47910,136.144,5.67000,0.999186,5.41979,0.00000,0.00000,2.52920,0.00000,"Rebull et al. (2016)",5266.01,0.904006,0
"Pleiades","Gaia DR2 57036757670988288","57036757670988288","210762863","EPIC",56.04968975399000,19.30517908578000,2.07440,14.3267,120.000,0.120000,6.79240,136.144,5.67000,2.02449,8.55359,0.00000,0.00000,7.48850,0.00000,"Rebull et al. (2016)",3785.04,0.570896,0
"Pleiades","Gaia DR2 65241863193865856","65241863193865856","211056415","EPIC",56.05066193133000,23.87689417645000,2.91740,16.5515,120.000,0.120000,7.27790,136.144,5.67000,2.86749,10.7784,0.00000,0.00000,0.606300,0.00000,"Rebull et al. (2016)",3236.28,0.229803,1
"Pleiades","Gaia DR2 65247704349267584","65247704349267584","211066337","EPIC",56.05451968871000,24.03062221489000,1.02280,11.1648,120.000,0.120000,7.52830,136.144,5.67000,0.972886,5.39169,0.00000,0.00000,6.15890,0.00000,"Rebull et al. (2016)",5335.26,0.921314,1
"Pleiades","Gaia DR2 68322145018429952","68322145018429952","211113345","EPIC",56.05809553467000,24.77920150953000,0.893400,10.5972,120.000,0.120000,7.32100,136.144,5.67000,0.843486,4.82409,0.00000,0.00000,4.02550,0.00000,"Rebull et al. (2016)",5702.35,1.01971,1
"Pleiades","Gaia DR2 65249250535404928","65249250535404928","211070599","EPIC",56.06105598923000,24.10192068147000,1.28040,10.8720,120.000,0.120000,7.17320,136.144,5.67000,1.23049,5.09889,0.00000,0.00000,2.05410,0.00000,"Rebull et al. (2016)",4737.13,0.783222,0
"Pleiades","Gaia DR2 65293368441513344","65293368441513344","211092630","EPIC",56.07403906864000,24.44619409396000,2.59290,15.4205,120.000,0.120000,7.32130,136.144,5.67000,2.54299,9.64739,0.00000,0.00000,0.274900,0.00000,"Rebull et al. (2016)",3431.93,0.356568,1
